gene,log2fc,p_value,mean_active,mean_latent,p_adj,significant
LOC648729,-0.03242775269745345,0.6894597648286462,15026.1331443299,15367.703012048194,0.8152971449060306,False
C5orf4,-0.07706912023576865,0.6894929932595306,1482.0673463917524,1563.392613493976,0.8152971449060306,False
LOC650851,-0.07725636266341201,0.6895394532877657,14.657068570103092,15.463350578313253,0.8153116138412965,False
CEP170,-0.030523720100170387,0.6896036771557844,79.02450216494844,80.71427012048191,0.8153470842663284,False
CT45A6,-0.0907382200147869,0.6897828303050328,11.423429923711343,12.164981361445783,0.815384243243249,False
IFNA1,-0.08046913796429503,0.6898257964420683,14.621297816494844,15.460002060240967,0.815384243243249,False
MIR335,0.0486832618780122,0.6898342325661015,30.903325659793815,29.877901860240964,0.815384243243249,False
PARD6G,-0.07850447522935658,0.6897866746312523,15.157699906185568,16.005362192771084,0.815384243243249,False
DOCK11,0.02628465595867242,0.6898404660440618,2177.3174793814433,2138.007819277109,0.815384243243249,False
FAM90A8,0.0947788348076206,0.6897580838737952,11.714459678350515,10.969605002409638,0.815384243243249,False
CDH7,-0.056270486200482986,0.690094632009,29.311305144329896,30.477143571084344,0.8155377316589102,False
E2F3,0.03143968711983077,0.6901258498158098,811.7491288659794,794.2505831325301,0.8155377316589102,False
LOC401101,0.08265301173114005,0.690045558026906,15.18625045773196,14.34067264939759,0.8155377316589102,False
PPP1CC,-0.017796917962741386,0.6900875761659151,4305.369041237113,4358.8085060240965,0.8155377316589102,False
C8orf51,0.06218488644024287,0.6901414880679859,19.771191132989692,18.937093281927716,0.8155377316589102,False
IL9R,-0.04868556342843281,0.6901812323148037,40.374355061855674,41.760088746987954,0.8155442437099135,False
ZNF383,-0.0348128342123704,0.6904070819936756,80.07026051546393,82.02588954216868,0.8157706534240321,False
LOC100134708,-0.1230971639152992,0.6905773873161846,5.840640784536083,6.360868765060241,0.8159314138785629,False
MSL2,-0.03587339280426346,0.6906813706032018,367.4453688659794,376.6966390361446,0.8160138014223406,False
LOC100133931,0.04641661992309529,0.6907379335814579,7742.296536082474,7497.163915662653,0.8160401582797456,False
LOC441416,-0.04899178111829411,0.6909744140913208,29.89247632989691,30.92501291566264,0.8162790571703628,False
PSPH,0.04313130588923954,0.6912046910401453,48.27438436082473,46.852517024096386,0.8164701187350942,False
LOC143666,0.030007929748553243,0.6911838232225799,132.99292030927833,130.25524963855418,0.8164701187350942,False
LOC389404,0.05752994404809218,0.6913490494157403,4148.892948453608,3986.7039855421685,0.8165596630754179,False
FLJ30430,-0.05516342316402436,0.6913368191876217,105.21594742268042,109.31692710843373,0.8165596630754179,False
FAM169A,0.06305668362889301,0.691517572888435,18.66036394329897,17.86233197590361,0.8166231126720516,False
LOC196752,-0.026363190464930474,0.6915345735844443,933.2156999999999,950.425648192771,0.8166231126720516,False
C18orf20,-0.05832931724011432,0.6915398847771468,25.61888554639175,26.675901650602412,0.8166231126720516,False
TUBA1C,-0.020223085029694852,0.6915215017463943,7069.118670103092,7168.908337349398,0.8166231126720516,False
LOC645752,-0.048847602594497525,0.691582264750552,25.002991345360826,25.86405196385542,0.8166326787188302,False
MLLT4,-0.06587910749230806,0.6916727679618003,24.489497422680415,25.633709602409635,0.8166990657788447,False
KLB,0.03836440212482406,0.6917472273105252,81.37346350515463,79.23808397590362,0.8167465032571066,False
TMEM145,-0.058090247870699455,0.6918614395157792,110.9998724742268,115.56049325301207,0.816840869936783,False
ALS2,-0.02546064656832501,0.6919107961203332,326.70021278350515,332.5169862650602,0.8168586597935824,False
LOC100130552,0.03466736519291643,0.6921675262459192,72.63821779381443,70.91355590361445,0.8171212575696992,False
EFHA2,0.046146881710398054,0.6922516995583813,32.64960416494846,31.621780867469877,0.8171801317367483,False
LOC401629,0.1139841816693176,0.6923013942008527,7.44399761443299,6.878497243373494,0.8171983011617736,False
MOCS2,-0.09341534820021971,0.692374295400896,8.832514577319587,9.423347024096385,0.8172438606419038,False
LOC100131031,-0.05926186497182927,0.6924857048184693,52.27432839175258,54.466323445783125,0.8173348665225125,False
LOC100129141,-0.039493574616733355,0.6926970143221525,11772.46281443299,12099.183903614457,0.8175296041226343,False
CLCN7,0.020549120252333943,0.692719329589871,4291.270845360825,4230.581096385542,0.8175296041226343,False
C1QTNF9,-0.1394550349954301,0.6928791890936585,6.095904794845361,6.714571831445784,0.8176777590418699,False
FAM156B,-0.018413408990651515,0.692950288276125,737.8731175257732,747.3510975903614,0.8177211570042663,False
PPEF2,-0.07540804124957239,0.6930418423316549,14.403893073195876,15.176791614457828,0.8177886873974448,False
LRRC4B,-0.06431994936937095,0.6930863478906901,20.883824362061855,21.835958795180723,0.8178006966716151,False
LOC645655,-0.1116197948180224,0.6931937916831128,7.825898001030928,8.455418144578314,0.8178869644528154,False
HPGDS,0.12343065353702191,0.6932311360095067,8.206701167010308,7.533768839759035,0.8178905186784112,False
ADAM6,0.06985115262972766,0.6933874253517636,27.1721681443299,25.887910662650604,0.8179169128853473,False
LOC389631,-0.07343084709214177,0.6933879378868555,19.122590979381442,20.121095549999996,0.8179169128853473,False
PSMA7,-0.06788640990645926,0.6933406961460811,19.33469390515464,20.26623837831325,0.8179169128853473,False
SRP72,-0.02614162527233078,0.6933908396353303,366.73894845360815,373.44482771084336,0.8179169128853473,False
LOC644105,-0.05635162259275206,0.693497829113273,32.78936029896907,34.09545360240965,0.8179446405795534,False
LOC651436,0.05328504645057333,0.6935173485734962,4933.642577319587,4754.745609638555,0.8179446405795534,False
LOC651137,0.036542364974165145,0.6934745733726808,68.71959257731959,67.0008369879518,0.8179446405795534,False
ZBTB11,0.057342275998221184,0.6935720300524574,145.09272670103093,139.43888370000002,0.8179686372247372,False
KRT8,0.0572633904407116,0.6937096196400606,22.275561958762882,21.408718457831327,0.8180904048653613,False
LOC648264,0.08310999909675702,0.6938009894481898,12.82470422783505,12.106782915662652,0.8181576562530554,False
SLC7A4,-0.04345310774779949,0.6940429919611404,34.38864522680412,35.440166662650604,0.8184025242533409,False
OR4L1,-0.06200683967136282,0.6942261789299151,26.550337793814435,27.716345700120485,0.8184757801393802,False
MIR519E,-0.12249812969314211,0.6942643616241471,5.1198119734020615,5.573520760240964,0.8184757801393802,False
VWA3A,0.05159755727541898,0.694266431635073,27.355453443298966,26.394382469879517,0.8184757801393802,False
CRTAM,-0.12030480464817399,0.6941592039060976,11.383121069072164,12.373048343373492,0.8184757801393802,False
ELOVL5,0.037471759605541055,0.6942768990075388,1737.2422876288656,1692.7010698795184,0.8184757801393802,False
LOC647859,-0.08363491719493373,0.6946911393699347,54.8282804742268,58.10068390361444,0.8188235156100679,False
SLC9A7,-0.061928107549176326,0.6946428222935149,21.761875979381443,22.71634986746988,0.8188235156100679,False
LRRC7,-0.09124542083949891,0.6946618335782464,12.139998592061856,12.932611904819275,0.8188235156100679,False
MUC13,0.1317318115244483,0.6947093522021027,7.948419389690724,7.254801722891567,0.8188235156100679,False
LOC642935,0.03954920355000628,0.6947911140718454,54.51016847422681,53.036154578313266,0.8188793702336898,False
LOC652456,-0.07824564237756605,0.6950152870911076,24.563135701030934,25.932124197590362,0.8190970578065124,False
LOC642922,0.042604667556658087,0.6950445797573206,37.3488701443299,36.262036060240966,0.8190970578065124,False
LOC647480,0.11809014421492092,0.695081102413035,6.465572484536082,5.957421237349398,0.8190995796787561,False
TOP,0.06395382916908024,0.6952111937816574,18.863505429690722,18.045560690361448,0.8192123593738153,False
VSNL1,0.08572996719886762,0.6952924199711823,16.039243339175258,15.113901401204819,0.8192270300694137,False
FLJ41327,0.07416574103286744,0.6952643602350204,16.256459601030926,15.441868736144578,0.8192270300694137,False
LOC441081,0.08353747652512283,0.695385601216387,361.9220867010309,341.56062614457835,0.8192962995933724,False
ELMO2,-0.021708520866458355,0.6954507399218417,1491.9336278350515,1514.5528024096386,0.8193325244625901,False
MIR889,0.07946530628932316,0.6956518824665359,19.089706760824743,18.066657704819274,0.8194884436532801,False
CPT1B,0.03563817916352994,0.6956379342495749,316.57212453608247,308.84779843373497,0.8194884436532801,False
LOC653722,-0.05172335037113385,0.6957652753668402,28.534716112371132,29.576299548192775,0.8195814950091096,False
ISM1,0.039039561541154975,0.69608074251778,83.8824287628866,81.64299304819276,0.8199125601483843,False
LOC644075,0.0440764452733424,0.6962172632452934,94.26526391752576,91.42887072289157,0.8200328222235057,False
FLJ14107,-0.0294458500773712,0.6962874961063839,225.2468945360825,229.89149060240962,0.8200749997400693,False
LOC651916,-0.06897065264162254,0.6964515511471301,23.2493502371134,24.387824168674694,0.8201940870844217,False
LOC653983,0.06969098751026695,0.6964574649553275,15.509546246701033,14.778148096385541,0.8201940870844217,False
LOC653657,-0.11118351441380177,0.6965056978618995,5.739774429896908,6.199610398795181,0.8202103430629775,False
TGM1,0.0381800625444371,0.6966271684864266,57.88408164948452,56.3723063493976,0.820231751833744,False
KIF4B,0.13689271527859892,0.6965837187754764,6.158646969072165,5.601140881927711,0.820231751833744,False
PARD3B,0.04575870519123846,0.6965927997809231,32.47105175876289,31.457312240963855,0.820231751833744,False
LOC642660,-0.09465458961686066,0.6966616516332259,16.141030835051545,17.23554965180723,0.8202318141177395,False
ZNF384,0.03137729579253522,0.6967078844155068,188.87369144329898,184.810210313253,0.8202457094356619,False
LOC388621,0.05123471657142483,0.6967684975891393,4423.741895876287,4269.397520481928,0.8202765328160736,False
XAGE1B,0.06506023331396592,0.6968764446298906,20.862511436082475,19.94258748915663,0.8203630745870378,False
PXDN,0.06439875180997055,0.6969542187587137,62.48345394845361,59.755663421686734,0.8204140900034013,False
LOC653737,-0.04593433230775248,0.6970330051576175,5883.528722680413,6073.869963855422,0.8204662919052286,False
GTF2IRD2,-0.04371355086498696,0.6972131471368954,31.28205137113402,32.24440110361446,0.8206377867708626,False
NRM,0.021947146258111755,0.6972904754564774,205.2269484536083,202.1285396385542,0.820688256350954,False
LOC728160,-0.07276451881775954,0.6973469724812862,16.289096546391754,17.13173311566265,0.8207142043978698,False
LOC100134245,0.1189927414383569,0.6975593103452258,6.533081783505153,6.015859855421686,0.8208746535386469,False
SLC22A10,-0.07090915140975494,0.6976211323319248,15.955339716494844,16.759144172289158,0.8208746535386469,False
LOC650788,-0.04963734406826993,0.6976187368699625,31.975708139175254,33.09500878313253,0.8208746535386469,False
LOC731827,0.06243654548235385,0.6975804327513119,18.326820935051547,17.5505957686747,0.8208746535386469,False
PTPN18,-0.03523127998841635,0.6976818820679191,53.609667061855674,54.93495614457831,0.8209055897912796,False
BMPR1B,0.0726222109326498,0.697783894140318,17.666274116494847,16.799002742168675,0.8209850706294348,False
LOC124220,-0.06163144581457924,0.697944192271613,45.31502126804124,47.29280812048192,0.8211331173137754,False
LOC100133692,0.03618139591219505,0.6981044758838983,476.68924907216496,464.88300722891563,0.8212811322954129,False
ALG10,0.06799395828701972,0.6981542418143538,18.510836754639175,17.658663461445787,0.8212991211665276,False
FBXO16,0.07234060935234947,0.6983249918398773,25.18656309278351,23.954781578313252,0.8214594252716472,False
MIR155HG,-0.13716434661101035,0.6984095828299145,13.548711089690723,14.90007878313253,0.8214778064459886,False
LOC100133019,-0.032103609886044264,0.6983998368113713,765.7931453608247,783.0249927710844,0.8214778064459886,False
TMEM198,0.10762335943367347,0.698587381559757,30.987715824742267,28.760186975903615,0.8216463683484617,False
NPPA,0.05097815777811619,0.6986248795015422,41.89488798969072,40.44036614457831,0.8216499064161354,False
BBS10,0.05172444055893407,0.6987317620187186,70.4149415886598,67.93509940963857,0.8217350430257162,False
WFDC2,-0.05576125507255701,0.6988423855137016,27.127476412371134,28.196500112048195,0.8217954627497136,False
PEX1,-0.030021688218294967,0.6988521294482831,108.74332629896908,111.02992385542169,0.8217954627497136,False
LOC653240,0.0575392091781126,0.6989214722652044,20.818140371134017,20.004186951807228,0.8217958755132503,False
LOC646805,0.05291197176642476,0.6989010256956099,30.173252103092786,29.08667181204819,0.8217958755132503,False
FAM26D,0.0923392347503024,0.6991956548792378,12.866841412371134,12.069105086746987,0.8220776866147509,False
DHRS8,0.043458677412298134,0.6993429773414701,73.43927453608248,71.26003192771084,0.8221291758798837,False
LOC388559,-0.06985841624197954,0.6992762308676557,15.310602250515464,16.070217436144578,0.8221291758798837,False
SRRD,-0.05783797161385039,0.6993396925332865,834.6776092783506,868.8198361445784,0.8221291758798837,False
LOC729870,-0.0565671661892354,0.699428305219854,529.2533342268041,550.417225060241,0.8221889132168451,False
LOC100133517,0.0855442137933672,0.6995728293936145,14.4294199714433,13.5987033373494,0.8223182273964612,False
CGB5,0.12010283540720784,0.699669774130032,35.6931229701031,32.84202990361445,0.8223916039618981,False
LOC100132657,-0.06399798145382726,0.7000801281861777,18.608355580412372,19.452405237349396,0.8228333363155218,False
LOC652773,-0.05700777121514026,0.7003147951418893,34.087144973195876,35.46105701445783,0.8230685429040567,False
LOC150051,-0.034269999669808184,0.7006714396058757,68.9111493814433,70.56767216867469,0.8231452151580188,False
LOC91431,-0.03357423004478808,0.7006737625629282,70.25082113402063,71.90486168674698,0.8231452151580188,False
LOC653759,0.10609942385032733,0.7006349857974806,7.064711698453608,6.563799922891566,0.8231452151580188,False
LOC642187,0.0517752178244223,0.7005200009631875,32.933007391752575,31.772069072289156,0.8231452151580188,False
GPR39,0.11722630924700843,0.700656180342409,6.146864865979381,5.667154206939759,0.8231452151580188,False
KNDC1,0.052680064797353515,0.7005033001580174,26.575731528144328,25.622821325301203,0.8231452151580188,False
LOC100131199,-0.07789425341381297,0.7006193830413483,19.17923008556701,20.243223777108433,0.8231452151580188,False
1-Dec,0.09762618253993897,0.7006910052549831,8.33498503814433,7.789622568674698,0.8231452151580188,False
LOC649963,0.06254174942896602,0.7004482562435612,30.27367582474227,28.989332368674695,0.8231452151580188,False
LOC642280,0.10903193274777805,0.7007987086744663,6.926191948453607,6.422034597590361,0.8232311457964403,False
LOXL1,0.039133186204035865,0.700861860867565,35.16353259793815,34.22253968674699,0.8232647360311621,False
PDHA1,-0.01615213455736361,0.7010622461389744,548.7895474226805,554.9682120481928,0.8234189168155001,False
LRRC37A,0.03213878504920289,0.7010319546694104,81.73061298969073,79.93003771084337,0.8234189168155001,False
TTC7B,-0.06700421465978869,0.7011159361936132,101.54699475257733,106.3744563614458,0.8234413798038083,False
LOC131691,0.08223735000790709,0.7012122735589683,12.902781603092784,12.187859446987956,0.8235139262013952,False
ZKSCAN5,0.05314718296863565,0.7013529109865277,50.977591207216506,49.133806831325295,0.8236384895214459,False
