"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"ILMN_1703005",-0.271324721515237,10.8631879918886,-2.92725510511606,0.00385178188977713,0.0166920653247981,-2.85041985495969,"IFP38"
"ILMN_1776047",-0.21741248126901,8.75748405251145,-2.92657798259556,0.00385979704730703,0.0167250367240421,-2.85230840791477,"LOC646197"
"ILMN_1701017",0.132400278133084,5.99241773266607,2.92654823160708,0.00386014956240121,0.0167250367240421,-2.85239137686051,"SAA1"
"ILMN_2258488",0.168293304784213,6.05365613288431,2.9264035816052,0.00386186391928111,0.0167308189917636,-2.85279476287444,"BOLA3"
"ILMN_3248844",-0.137827503104351,8.12252365948078,-2.92586327306206,0.00386827369443335,0.0167569401626004,-2.85430136286965,"WASH2P"
"ILMN_1759017",0.131426684515504,7.79457576448585,2.92562949119178,0.00387105010860016,0.0167673184202503,-2.85495316332947,"ZNF333"
"ILMN_1756355",-0.135961403782112,10.7169918513682,-2.92551079315754,0.00387246047539253,0.0167716245009098,-2.85528408373358,"NDUFS3"
"ILMN_3249658",-0.203342591226336,11.7652983152071,-2.92548174368601,0.00387280571208949,0.0167716245009098,-2.85536506942096,"LOC100134868"
"ILMN_1707175",-0.103311779170371,8.51401824816966,-2.92527174587577,0.00387530225696071,0.0167807863679717,-2.8559504908974,"NSD1"
"ILMN_1802023",-0.168649174908875,7.3066451008366,-2.92512364274985,0.00387706385722542,0.0167867642986669,-2.85636334243998,"OR7E156P"
"ILMN_2311041",-0.216804600210051,8.11699820897999,-2.92488514522937,0.0038799021874891,0.0167974025809417,-2.85702813695759,"MRPL52"
"ILMN_1768271",-0.172100418045884,8.4201000821783,-2.92386691852738,0.00389204139825248,0.016848301457785,-2.85986581487984,"SMAP1"
"ILMN_1794122",-0.183791349880606,6.35672106778063,-2.922869573309,0.00390396537046537,0.0168982586748914,-2.86264442653614,"ZNF79"
"ILMN_2233050",-0.233575789263353,10.8631899756904,-2.92170661059955,0.00391791165815662,0.0169569587790781,-2.86588335986527,"PLA2G2D"
"ILMN_3236080",-0.106092275268417,6.67815109464891,-2.921612407052,0.00391904334515033,0.0169601561727331,-2.86614567201896,"FAM26E"
"ILMN_1699449",0.120671337492626,7.04121261720687,2.92158102250085,0.00391942044081685,0.0169601561727331,-2.86623306138287,"MGC35361"
"ILMN_1811050",0.239913360672259,6.5737588770506,2.92142891096202,0.00392124858157978,0.0169664002816197,-2.86665659939896,"CCDC88A"
"ILMN_2091978",0.162214816560037,5.94119183493797,2.92138670083976,0.00392175601904062,0.0169669293257472,-2.86677412532908,"FREM2"
"ILMN_1705848",0.179778169136268,7.88206558692739,2.92065366520595,0.00393057794830003,0.0170034262202263,-2.86881487483956,"FAM104B"
"ILMN_1793461",0.126450909307233,6.82797689904155,2.92054992623533,0.00393182789153345,0.0170071632413531,-2.86910364339651,"LOC653604"
"ILMN_2124816",-0.205491208675434,6.89088501594688,-2.920419472016,0.00393340024142173,0.0170122939651319,-2.86946676345775,"ZNF34"
"ILMN_2351638",-0.212145803315415,8.07308364883067,-2.92029310060056,0.00393492393068218,0.0170172132407698,-2.86981850492738,"BEX4"
"ILMN_1729314",0.131524984099835,6.81150884735105,2.91989411523701,0.00393973813632571,0.0170363605225566,-2.87092894752956,"PRG2"
"ILMN_2180315",0.140080075318683,7.68845109293014,2.9197628645655,0.00394132300117928,0.0170415409820326,-2.87129420976934,"ATG4D"
"ILMN_3230845",-0.121633628634914,6.56103980236744,-2.91948682990904,0.00394465805186724,0.0170542871570128,-2.87206234780725,"LOC100131608"
"ILMN_1723793",-0.179269040494021,7.66280933874232,-2.91943134576982,0.00394532872301195,0.0170550512013961,-2.87221673883525,"PALB2"
"ILMN_1661776",-0.149727462898907,7.20739422582448,-2.91940815232531,0.00394560910747606,0.0170550512013961,-2.8722812764824,"CENPJ"
"ILMN_1661359",-0.192187851403963,7.53435648702584,-2.91929613970763,0.00394696347958608,0.0170592315776341,-2.87259295413581,"CXorf65"
"ILMN_1659913",0.137589457737707,13.4002154837679,2.91914988758706,0.00394873249062233,0.0170647805088688,-2.87299988759134,"ISG20"
"ILMN_1703123",0.189938168497241,10.6742478146783,2.91912595002487,0.00394902209955298,0.0170647805088688,-2.87306648995091,"AXUD1"
"ILMN_2083137",0.100299157155382,6.27021280392302,2.91850083571239,0.00395659194188285,0.0170958147750742,-2.87480559240182,"LOC284379"
"ILMN_1711994",0.143179257471727,11.9992741072152,2.91841195504539,0.00395766932326784,0.0170987927971039,-2.87505283577073,"TCIRG1"
"ILMN_1683415",0.233113174729791,6.5190595314497,2.91830983228554,0.00395890755240051,0.017102465096675,-2.87533690680189,"CAMK2D"
"ILMN_3240541",-0.121514367397718,7.5617976281159,-2.91799333787052,0.00396274727139848,0.0171173740000367,-2.87621722988013,"EML2"
"ILMN_1663577",-0.103660712401496,8.61624241690596,-2.91732910402966,0.00397081686300216,0.0171505494295625,-2.87806450067703,"S100PBP"
"ILMN_1727852",0.140901873031392,7.08321776560265,2.91692006165804,0.00397579368591579,0.0171703615351251,-2.87920187941984,"LOC643339"
"ILMN_2064655",-0.125618260420325,9.47351455141274,-2.91681149237428,0.0039771156081427,0.0171743867909317,-2.87950374158842,"CXorf40A"
"ILMN_2049364",-0.166005828531064,14.0076883873714,-2.91647917865355,0.00398116430775144,0.0171901851520053,-2.88042763121874,"FAM119A"
"ILMN_1683271",-0.0427212401722308,15.6367284501624,-2.91618797271178,0.0039847152775426,0.0172038314898588,-2.88123715529133,"TMSB4X"
"ILMN_1815184",0.182987827357808,7.11905606910252,2.91609593207945,0.00398583822529512,0.0172068226739542,-2.88149300394554,"ASPM"
"ILMN_1729680",-0.120538835189325,6.3178726291509,-2.91606716067603,0.00398618931210874,0.0172068226739542,-2.88157297934089,"LOC400581"
"ILMN_1709164",-0.213948392468851,10.5818621491358,-2.9151376270692,0.00399754730966494,0.0172541599586567,-2.88415640185562,"RUNDC2C"
"ILMN_1799622",-0.1768524477354,4.97093344068437,-2.91502356187505,0.00399894311419833,0.0172584934969678,-2.88447336785897,"ZFYVE9"
"ILMN_3182422",-0.172001343499998,8.99063207113795,-2.91471480521284,0.00400272357735965,0.0172731168011628,-2.88533128863632,"LOC100129828"
"ILMN_1752432",0.138755259924519,5.5454049809446,2.91433585486589,0.00400736797379946,0.0172914650420061,-2.88638413860021,"CYFIP1"
"ILMN_2366587",0.11792704283646,6.368769054727,2.91426506951566,0.00400823606202961,0.017293516823552,-2.88658078999824,"SPDYA"
"ILMN_1754476",0.13601498383949,5.85373470138932,2.91413878855442,0.00400978515759727,0.0172985061186287,-2.88693160499932,"TRIM15"
"ILMN_1748352",0.126262526797377,6.01830060096115,2.91401282473253,0.004011330908688,0.0173034800096568,-2.88728152517488,"CTSL2"
"ILMN_1653438",-0.161766577700622,8.41576809542003,-2.9139612108814,0.00401196443985343,0.0173044842413207,-2.8874249014736,"PHF14"
"ILMN_2181445",0.150294733622754,10.2174112729252,2.91392294133932,0.004012434236209,0.0173044842413207,-2.88753120759271,"BCL2L13"
"ILMN_3187771",-0.231418709192349,7.78181036629652,-2.91389785711449,0.00401274219711451,0.0173044842413207,-2.88760088650817,"C14orf167"
"ILMN_1696675",-0.103159380104277,9.87282356744275,-2.91367914373462,0.00401542827443971,0.0173143726426531,-2.88820840499549,"CES2"
"ILMN_1787923",0.24164318357299,10.7127648379593,2.91337124090167,0.0040192125003732,0.0173289938195106,-2.88906359393939,"PNPLA2"
"ILMN_2103388",-0.129255197820906,7.6023841339063,-2.91301510085281,0.0040235936483639,0.0173461855357289,-2.89005265730749,"ZNF509"
"ILMN_1740479",0.13045866009718,6.07349734332713,2.91262840432898,0.00402835564373851,0.0173650156044941,-2.89112645662693,"FABP2"
"ILMN_1787308",0.10916339764233,8.87513421481168,2.91228734464779,0.00403255992196842,0.0173814380746214,-2.89207342136578,"PIP4K2C"
"ILMN_2375386",-0.10540931950111,7.44002162726807,-2.91210773205415,0.00403477563903621,0.017389286926444,-2.89257208171993,"RNPS1"
"ILMN_1708709",0.115965431159867,6.77918003539115,2.91201997062851,0.00403585867700954,0.0173922530405935,-2.89281572450896,"KIAA1211"
"ILMN_1697614",-0.172460147713451,8.13356272069831,-2.91196617403157,0.00403652269653221,0.0173934130201448,-2.8929650710194,"NHP2L1"
"ILMN_2221014",0.12552004028406,7.31009365331187,2.9118640023727,0.00403778409202704,0.0173971466195113,-2.89324870621716,"BAG4"
"ILMN_1708296",-0.123991229067299,6.62479391237484,-2.91172531546219,0.00403949687633991,0.017402824146665,-2.89363369563116,"DEAF1"
"ILMN_1651341",-0.124331042608542,6.84830724246011,-2.91151583714446,0.00404208519567072,0.0174122721449727,-2.89421516753517,"LOC401010"
"ILMN_2251279",0.179134213287192,7.64508037796158,2.91145115686887,0.00404288469338595,0.0174140132617918,-2.89439469995712,"WDR45"
"ILMN_1692731",0.151526680967965,9.48088675404974,2.91136762148956,0.00404391746876154,0.0174150888005346,-2.89462656293272,"TTYH3"
"ILMN_1699208",-0.185911427276997,10.5891853142297,-2.91136700658987,0.00404392507186371,0.0174150888005346,-2.89462826964185,"NAP1L1"
"ILMN_3238845",-0.123266747902054,7.77475395090143,-2.91123972613316,0.00404549914893523,0.0174201645170817,-2.89498154087238,"FAM165B"
"ILMN_1804064",0.127681143047083,6.0326893420829,2.91109810553745,0.00404725122947627,0.0174260056602149,-2.89537459710615,"ESRRG"
"ILMN_1657442",-0.156177350310709,5.18965042941935,-2.91086523993179,0.00405013367111819,0.017436712113607,-2.89602085843235,"ADARB1"
"ILMN_1652198",-0.141914659012025,10.2295010976229,-2.91068865438916,0.00405232072290412,0.0174444229614628,-2.89651089685529,"CCM2"
"ILMN_1656200",-0.113578965891728,6.12258310999809,-2.91054402604967,0.00405411278252243,0.0174504321069861,-2.89691223141075,"KATNAL2"
"ILMN_1767541",0.197333271543643,6.94313110954768,2.91022789237993,0.00405803245433035,0.0174655972296733,-2.8977894192141,"ARAP2"
"ILMN_1759679",0.128573166034251,7.01356579533484,2.91007514123498,0.00405992762453323,0.0174720468726371,-2.89821323236424,"FAM81B"
"ILMN_1669605",0.11322542873216,6.57564999369262,2.90994188221206,0.00406158161911508,0.0174774574488267,-2.898582947416,"LOC646609"
"ILMN_2259223",-0.133404644250215,6.92961677885192,-2.90973884457957,0.0040641028826777,0.0174865985626915,-2.89914622722098,"TMTC4"
"ILMN_1727617",0.167670474561488,9.29193532306464,2.90958345128834,0.00406603347976515,0.0174931966810367,-2.89957730489574,"XRN2"
"ILMN_2182148",-0.105646843443268,6.59797202258341,-2.90919440695385,0.00407087062479779,0.0175122970598601,-2.90065646364385,"C2orf32"
"ILMN_1752589",0.133815688530975,11.7510507428094,2.90858040383798,0.00407851548690202,0.0175434709221288,-2.90235936146457,"TMEM183A"
"ILMN_3245507",0.108828005236919,6.59995922545842,2.90811848000419,0.00408427548865519,0.0175665318834944,-2.90364026135183,"LOC100133627"
"ILMN_3191764",0.120015321366632,5.8942517434739,2.90799055046046,0.00408587203348562,0.0175716829978595,-2.90399497306617,"FLJ30594"
"ILMN_1671351",0.137928967652526,7.28096263492982,2.90795038976561,0.0040863733517296,0.0175721234397736,-2.90410632415296,"MAP3K7IP3"
"ILMN_2091590",0.182348964410298,6.13316507948123,2.90785172885239,0.00408760515593574,0.0175757047070888,-2.90437986924424,"ANKRD41"
"ILMN_1711826",-0.128846305272315,6.51588177734431,-2.90722416428828,0.00409544840077437,0.0176077100822284,-2.90611964302754,"SLC24A2"
"ILMN_2054607",-0.20323646128811,8.81883424010672,-2.90708482425745,0.00409719172678085,0.0176134861673098,-2.90650588375824,"CYP4V2"
"ILMN_1749875",-0.228207311587772,7.22817522825548,-2.90645563704604,0.00410507213949789,0.0176456413755876,-2.90824973620055,"LOC728715"
"ILMN_1762639",0.129655302162734,7.7563058833263,2.90606043801106,0.0041100289966748,0.017665224639723,-2.90934489216056,"MED11"
"ILMN_1733115",0.10469419772731,8.47254877025428,2.90597738671018,0.00411107137906518,0.0176679810067513,-2.90957502254632,"RALGAPB"
"ILMN_1786273",0.104153644509688,8.51771127788832,2.90561246346401,0.0041156544217408,0.0176859519005077,-2.9105861328701,"C1orf122"
"ILMN_3250345",0.152821744417826,8.41016108536673,2.90463826613782,0.00412791219456525,0.0177368962234485,-2.91328482117183,"LOC283788"
"ILMN_2335718",-0.13253168830755,9.87314453692617,-2.90440535193052,0.00413084776466838,0.0177477786873507,-2.9139299100044,"HNRNPAB"
